val_loss,epoch,step,train_loss_epoch,train_loss_step
0.001759386621415615,723,12307,,
,723,12307,0.0015529980883002281,
0.0017803809605538845,724,12324,,
,724,12324,0.001648143632337451,
0.0016304567689076066,725,12341,,
,725,12341,0.0015697141643613577,
,726,12349,,0.001432975521311164
0.00184125907253474,726,12358,,
,726,12358,0.0015354185597971082,
0.0017482895636931062,727,12375,,
,727,12375,0.0016091992147266865,
0.0017606016481295228,728,12392,,
,728,12392,0.0015359059907495975,
,729,12399,,0.0014154822565615177
0.0016852979315444827,729,12409,,
,729,12409,0.0015160506591200829,
0.0016492038266733289,730,12426,,
,730,12426,0.001503029721789062,
0.001640278147533536,731,12443,,
,731,12443,0.0015065361512824893,
,732,12449,,0.001411323668435216
0.0017225276678800583,732,12460,,
,732,12460,0.0015106339706107974,
0.001711350167170167,733,12477,,
,733,12477,0.001542303361929953,
0.0016191957984119654,734,12494,,
,734,12494,0.001489556161686778,
,735,12499,,0.001377416541799903
0.0017314460128545761,735,12511,,
,735,12511,0.0015480464790016413,
0.0016833515837788582,736,12528,,
,736,12528,0.0015397613169625401,
0.0016746879555284977,737,12545,,
,737,12545,0.001538122189231217,
,738,12549,,0.0015855671372264624
0.0018204585649073124,738,12562,,
,738,12562,0.0015586611116304994,
0.0016664181603118777,739,12579,,
,739,12579,0.0016171778552234173,
0.0017628034111112356,740,12596,,
,740,12596,0.0015820598928257823,
,741,12599,,0.0014517377130687237
0.001684393035247922,741,12613,,
,741,12613,0.0016097495099529624,
0.0018149904208257794,742,12630,,
,742,12630,0.00157088041305542,
0.001638328656554222,743,12647,,
,743,12647,0.0015562301268801093,
,744,12649,,0.001431453856639564
0.001860506716184318,744,12664,,
,744,12664,0.0015828554751351476,
0.0017984313890337944,745,12681,,
,745,12681,0.0017054268391802907,
0.0017921719700098038,746,12698,,
,746,12698,0.0015768080484122038,
,747,12699,,0.0018904375610873103
0.0017074004281312227,747,12715,,
,747,12715,0.0016191061586141586,
0.001727432943880558,748,12732,,
,748,12732,0.0015134559944272041,
,749,12749,,0.0013604609994217753
0.001671793288551271,749,12749,,
,749,12749,0.0015241748187690973,
0.0016534128226339817,750,12766,,
,750,12766,0.0015819536056369543,
0.0017222074093297124,751,12783,,
,751,12783,0.0015517977299168706,
,752,12799,,0.0015027878107503057
0.0017776070162653923,752,12800,,
,752,12800,0.0015914874384179711,
0.0018628181423991919,753,12817,,
,753,12817,0.0016025678487494588,
0.0017798360204324126,754,12834,,
,754,12834,0.0015683964593335986,
,755,12849,,0.0013963914243504405
0.00171944429166615,755,12851,,
,755,12851,0.0015625318046659231,
0.001686187693849206,756,12868,,
,756,12868,0.0015360981924459338,
0.0017193588428199291,757,12885,,
,757,12885,0.0014980243286117911,
,758,12899,,0.0016637917142361403
0.0017761664930731058,758,12902,,
,758,12902,0.0016947250114753842,
0.0017362149665132165,759,12919,,
,759,12919,0.0015407255850732327,
0.0016728476621210575,760,12936,,
,760,12936,0.0015915553085505962,
,761,12949,,0.001576453447341919
0.0017922582337632775,761,12953,,
,761,12953,0.0015365788713097572,
0.0016277465038001537,762,12970,,
,762,12970,0.0014792918227612972,
0.001816446427255869,763,12987,,
,763,12987,0.0014890466118231416,
,764,12999,,0.001468258211389184
0.0016635775100439787,764,13004,,
,764,13004,0.0014887683792039752,
0.0016793196555227041,765,13021,,
,765,13021,0.0015181388007476926,
0.0017040336970239878,766,13038,,
,766,13038,0.0014751807320863008,
,767,13049,,0.0014628160279244184
0.0017454008338972926,767,13055,,
,767,13055,0.0014690650859847665,
0.001774051459506154,768,13072,,
,768,13072,0.0015441188588738441,
0.001665189047344029,769,13089,,
,769,13089,0.0015142238698899746,
,770,13099,,0.001382052549161017
0.0017149870982393622,770,13106,,
,770,13106,0.001483903732150793,
0.0017064348794519901,771,13123,,
,771,13123,0.0014998405240476131,
0.0017207160126417875,772,13140,,
,772,13140,0.0014954826328903437,
,773,13149,,0.0015897247940301895
0.0016260381089523435,773,13157,,
,773,13157,0.0014562102733179927,
0.0017929875757545233,774,13174,,
,774,13174,0.001507058390416205,
0.0018010545754805207,775,13191,,
,775,13191,0.001564245787449181,
,776,13199,,0.0016850288957357407
0.0017589344643056393,776,13208,,
,776,13208,0.001564621925354004,
0.0017081956611946225,777,13225,,
,777,13225,0.0015449929051101208,
0.0016360350418835878,778,13242,,
,778,13242,0.0015845142770558596,
,779,13249,,0.0017179567366838455
0.0017635131953284144,779,13259,,
,779,13259,0.001530880224891007,
0.0017289431998506188,780,13276,,
,780,13276,0.0015311258612200618,
0.0017288418021053076,781,13293,,
,781,13293,0.0015422106953337789,
,782,13299,,0.0013950448483228683
0.0017929484602063894,782,13310,,
,782,13310,0.001479145954363048,
0.0018473472446203232,783,13327,,
,783,13327,0.001542884623631835,
0.001699945772998035,784,13344,,
,784,13344,0.0016078291228041053,
,785,13349,,0.0013829708332195878
0.001641933573409915,785,13361,,
,785,13361,0.0015183007344603539,
0.001714030047878623,786,13378,,
,786,13378,0.0014956365339457989,
0.0016996312187984586,787,13395,,
,787,13395,0.0015290080336853862,
,788,13399,,0.0014033294282853603
0.0016951140714809299,788,13412,,
,788,13412,0.0014702599728479981,
0.0016289119375869632,789,13429,,
,789,13429,0.0014794006710872054,
0.0016140139196068048,790,13446,,
,790,13446,0.0014356982428580523,
,791,13449,,0.0013306152541190386
0.0017835490871220827,791,13463,,
,791,13463,0.0014429459115490317,
0.0017579138511791825,792,13480,,
,792,13480,0.001536825904622674,
0.0016256788512691855,793,13497,,
,793,13497,0.0015230870340019464,
,794,13499,,0.0012278486974537373
0.0017342552309855819,794,13514,,
,794,13514,0.0014679614687338471,
0.001867371378466487,795,13531,,
,795,13531,0.0014446876011788845,
0.001693384489044547,796,13548,,
,796,13548,0.0015893002273514867,
,797,13549,,0.0016503704246133566
0.0016468970570713282,797,13565,,
,797,13565,0.0014779624762013555,
0.0015799541724845767,798,13582,,
,798,13582,0.0014275758294388652,
,799,13599,,0.0015947908395901322
0.0017699915915727615,799,13599,,
,799,13599,0.0014438818907365203,
0.001669826451689005,800,13616,,
,800,13616,0.0015790130710229278,
0.0017000155057758093,801,13633,,
,801,13633,0.00146976369433105,
,802,13649,,0.0017079212702810764
0.0018103860784322023,802,13650,,
,802,13650,0.0015811645425856113,
0.0017598154954612255,803,13667,,
,803,13667,0.0015488086501136422,
0.0015577407320961356,804,13684,,
,804,13684,0.001456110505387187,
,805,13699,,0.0015368463937193155
0.0016615233616903424,805,13701,,
,805,13701,0.0014951758785173297,
0.0016193700721487403,806,13718,,
,806,13718,0.0014691163087263703,
0.0017102156998589635,807,13735,,
,807,13735,0.0014531672932207584,
,808,13749,,0.0013267846079543233
0.0016026339726522565,808,13752,,
,808,13752,0.0014234270201995969,
0.0016081413486972451,809,13769,,
,809,13769,0.001482164254412055,
0.001687058131210506,810,13786,,
,810,13786,0.00149504782166332,
,811,13799,,0.0012541968608275056
0.0015723907854408026,811,13803,,
,811,13803,0.0014417358906939626,
0.001782755833119154,812,13820,,
,812,13820,0.0014449884183704853,
0.0018036465626209974,813,13837,,
,813,13837,0.0014827887061983347,
,814,13849,,0.0014044136041775346
0.001706572133116424,814,13854,,
,814,13854,0.0015567317605018616,
0.0016327836783602834,815,13871,,
,815,13871,0.001517857308499515,
0.0016262761782854795,816,13888,,
,816,13888,0.0014388919807970524,
,817,13899,,0.0012304726988077164
0.0018024585442617536,817,13905,,
,817,13905,0.0015006724279373884,
0.0019163434626534581,818,13922,,
,818,13922,0.0016325857723131776,
0.001690352219156921,819,13939,,
,819,13939,0.001552445930428803,
,820,13949,,0.0014922970440238714
0.001776942634023726,820,13956,,
,820,13956,0.001475340104661882,
0.0018342911498621106,821,13973,,
,821,13973,0.0014905034331604838,
0.0018020293209701777,822,13990,,
,822,13990,0.0017254900885745883,
,823,13999,,0.0013603486586362123
0.001619515591301024,823,14007,,
,823,14007,0.0015195102896541357,
0.0016440354520455003,824,14024,,
,824,14024,0.0015339506790041924,
0.0016721992287784815,825,14041,,
,825,14041,0.0015899264253675938,
,826,14049,,0.0014153718948364258
0.0016588062280789018,826,14058,,
,826,14058,0.0015181933995336294,
0.0015485779149457812,827,14075,,
,827,14075,0.0014588108751922846,
0.0018028445774689317,828,14092,,
,828,14092,0.0014101023552939296,
,829,14099,,0.0017284209607169032
0.0016604751581326127,829,14109,,
,829,14109,0.0014546633465215564,
0.001642538933083415,830,14126,,
,830,14126,0.0014243933837860823,
0.0015900523867458105,831,14143,,
,831,14143,0.001452631433494389,
,832,14149,,0.0016486868262290955
0.0017383223166689277,832,14160,,
,832,14160,0.0014964051079005003,
0.0016148850554600358,833,14177,,
,833,14177,0.001484856940805912,
0.0015050845686346292,834,14194,,
,834,14194,0.0013847488444298506,
,835,14199,,0.0015982496552169323
0.0016433780547231436,835,14211,,
,835,14211,0.0013770692748948932,
0.0015420818235725164,836,14228,,
,836,14228,0.0013903073268011212,
0.0016238234238699079,837,14245,,
,837,14245,0.0014310736441984773,
,838,14249,,0.0014549740590155125
0.0015649538254365325,838,14262,,
,838,14262,0.001409607008099556,
0.001625235890969634,839,14279,,
,839,14279,0.0013774045510217547,
0.0018273667665198445,840,14296,,
,840,14296,0.0014434563927352428,
,841,14299,,0.0016452646814286709
0.0016165204579010606,841,14313,,
,841,14313,0.001506694476120174,
0.0016952177975326777,842,14330,,
,842,14330,0.0014618749264627695,
0.0017495760694146156,843,14347,,
,843,14347,0.0014980270061641932,
,844,14349,,0.0015039320569485426
0.0016071153804659843,844,14364,,
,844,14364,0.001463241525925696,
0.0015573386335745454,845,14381,,
,845,14381,0.0014549433253705502,
0.0015800271648913622,846,14398,,
,846,14398,0.0013706053141504526,
,847,14399,,0.001373747829347849
0.0015600367914885283,847,14415,,
,847,14415,0.001362887560389936,
0.0015704154502600431,848,14432,,
,848,14432,0.0014063763665035367,
,849,14449,,0.0013203973649069667
0.0015781858237460256,849,14449,,
,849,14449,0.0013895905576646328,
0.001659201574511826,850,14466,,
,850,14466,0.0013676946982741356,
0.001555178314447403,851,14483,,
,851,14483,0.0014675637939944863,
,852,14499,,0.0014725702349096537
0.0015419594710692763,852,14500,,
,852,14500,0.0014056740328669548,
0.001546782674267888,853,14517,,
,853,14517,0.0014012306928634644,
0.0016918752808123827,854,14534,,
,854,14534,0.0014360187342390418,
,855,14549,,0.0017351608257740736
0.0016646279254928231,855,14551,,
,855,14551,0.0015152865089476109,
0.0015887090703472495,856,14568,,
,856,14568,0.0014165333705022931,
0.0016185003332793713,857,14585,,
,857,14585,0.001377967419102788,
,858,14599,,0.0013740475988015532
0.0016472504939883947,858,14602,,
,858,14602,0.0013611622853204608,
0.0017501346301287413,859,14619,,
,859,14619,0.001428739633411169,
0.0015958922449499369,860,14636,,
,860,14636,0.001426210510544479,
,861,14649,,0.0016011839034035802
0.0015854582889005542,861,14653,,
,861,14653,0.0015165639342740178,
0.0015941241290420294,862,14670,,
,862,14670,0.0014539563562721014,
0.0017782439244911075,863,14687,,
,863,14687,0.0015077281277626753,
,864,14699,,0.0014082523994147778
0.0016905951779335737,864,14704,,
,864,14704,0.0015267784474417567,
0.001649082638323307,865,14721,,
,865,14721,0.0014084108406677842,
0.0015161512419581413,866,14738,,
,866,14738,0.0013772131642326713,
,867,14749,,0.0013040928170084953
0.001463564345613122,867,14755,,
,867,14755,0.0013424558565020561,
0.0015209506964311004,868,14772,,
,868,14772,0.0013636937364935875,
0.0015789513709023595,869,14789,,
,869,14789,0.001482386258430779,
,870,14799,,0.0014121575513854623
0.0016330863581970334,870,14806,,
,870,14806,0.0015076686395332217,
0.0015731138410046697,871,14823,,
,871,14823,0.0014145222958177328,
0.0014987372560426593,872,14840,,
,872,14840,0.001327925710938871,
,873,14849,,0.0011591026559472084
0.0015673119341954589,873,14857,,
,873,14857,0.0013350647641345859,
0.0015766366850584745,874,14874,,
,874,14874,0.0013542710803449154,
0.001482887309975922,875,14891,,
,875,14891,0.0013532530283555388,
,876,14899,,0.0016071842983365059
0.0015446862671524286,876,14908,,
,876,14908,0.0013637167867273092,
0.0015116754220798612,877,14925,,
,877,14925,0.0013263687724247575,
0.0016655412036925554,878,14942,,
,878,14942,0.0013902938226237893,
,879,14949,,0.0015497896820306778
0.0016000994946807623,879,14959,,
,879,14959,0.0014114470686763525,
0.0015606638044118881,880,14976,,
,880,14976,0.0013508853735402226,
0.0015832678182050586,881,14993,,
,881,14993,0.0013902729842811823,
,882,14999,,0.0016434795688837767
0.0016178804216906428,882,15010,,
,882,15010,0.0014414585893973708,
0.001580108073540032,883,15027,,
,883,15027,0.001434988109394908,
0.001528323395177722,884,15044,,
,884,15044,0.001371515914797783,
,885,15049,,0.0016453380230814219
0.0016318560810759664,885,15061,,
,885,15061,0.0013862852938473225,
0.0015807365998625755,886,15078,,
,886,15078,0.0013638894306495786,
0.001691526034846902,887,15095,,
,887,15095,0.0013542317319661379,
,888,15099,,0.0014928581658750772
0.002021798864006996,888,15112,,
,888,15112,0.0014974550576880574,
0.0018692800076678395,889,15129,,
,889,15129,0.0015938467113301158,
0.00167136883828789,890,15146,,
,890,15146,0.0014718828024342656,
,891,15149,,0.001333794672973454
0.0014799328055232763,891,15163,,
,891,15163,0.0013843225315213203,
0.001694004749879241,892,15180,,
,892,15180,0.001392014091834426,
0.0015690758591517806,893,15197,,
,893,15197,0.0014030111487954855,
,894,15199,,0.0013109823921695352
0.0017140290001407266,894,15214,,
,894,15214,0.0013618981465697289,
0.0015586212975904346,895,15231,,
,895,15231,0.001456779194995761,
0.0015791995683684945,896,15248,,
,896,15248,0.0014063979033380747,
,897,15249,,0.0015627013053745031
0.0016708787297829986,897,15265,,
,897,15265,0.001366536132991314,
0.001542342477478087,898,15282,,
,898,15282,0.0014019620139151812,
,899,15299,,0.0014179371064528823
0.0015750796301290393,899,15299,,
,899,15299,0.0013576993951573968,
0.001611148240044713,900,15316,,
,900,15316,0.0013674447545781732,
0.0015858884435147047,901,15333,,
,901,15333,0.0013452457496896386,
,902,15349,,0.00144222064409405
0.001551504130475223,902,15350,,
,902,15350,0.0013702719006687403,
0.0017484953859820962,903,15367,,
,903,15367,0.001365099335089326,
0.0017252176767215133,904,15384,,
,904,15384,0.0014658583095297217,
,905,15399,,0.0014521582052111626
0.0015977389412000775,905,15401,,
,905,15401,0.0014441764215007424,
0.0017519609536975622,906,15418,,
,906,15418,0.0014211005764082074,
0.0015962853794917464,907,15435,,
,907,15435,0.0013966098194941878,
,908,15449,,0.001352063030935824
0.0015104691265150905,908,15452,,
,908,15452,0.0013236739905551076,
0.0015753795159980655,909,15469,,
,909,15469,0.0013288609916344285,
0.0015815660590305924,910,15486,,
,910,15486,0.0013553606113418937,
,911,15499,,0.0014507259475067258
0.0016099662752822042,911,15503,,
,911,15503,0.0013542247470468283,
0.0015455617103725672,912,15520,,
,912,15520,0.0013862613122910261,
0.001564066275022924,913,15537,,
,913,15537,0.0013926047831773758,
,914,15549,,0.001489892601966858
0.0014595207758247852,914,15554,,
,914,15554,0.001369540928862989,
0.001496379729360342,915,15571,,
,915,15571,0.0012916753767058253,
0.001506445580162108,916,15588,,
,916,15588,0.0012993131531402469,
,917,15599,,0.001423786161467433
0.0014653922989964485,917,15605,,
,917,15605,0.001305922633036971,
0.0015051451046019793,918,15622,,
,918,15622,0.0013624437851831317,
0.0015102381585165858,919,15639,,
,919,15639,0.001383412629365921,
,920,15649,,0.0012462253216654062
0.0016218392411246896,920,15656,,
,920,15656,0.0013795933919027448,
0.0015345559222623706,921,15673,,
,921,15673,0.0013259302359074354,
0.0015123276971280575,922,15690,,
,922,15690,0.0013065411476418376,
,923,15699,,0.0013381305616348982
0.0015687644481658936,923,15707,,
,923,15707,0.0013168599689379334,
0.0014867945574223995,924,15724,,
,924,15724,0.0013567609712481499,
0.0016339302528649569,925,15741,,
,925,15741,0.0013578786747530103,
,926,15749,,0.0011295615695416927
0.0014974003424867988,926,15758,,
,926,15758,0.0013008166570216417,
0.0014423985267058015,927,15775,,
,927,15775,0.001330127939581871,
0.0015512140234932303,928,15792,,
,928,15792,0.0012695814948529005,
,929,15799,,0.0012440436985343695
0.0015118547016754746,929,15809,,
,929,15809,0.001349537051282823,
0.0015016574179753661,930,15826,,
,930,15826,0.0013705291785299778,
0.0016482345527037978,931,15843,,
,931,15843,0.0014288433594629169,
,932,15849,,0.001606327248737216
0.0016033229185268283,932,15860,,
,932,15860,0.0014897456858307123,
0.0015326224965974689,933,15877,,
,933,15877,0.0013788917567580938,
0.0016107354313135147,934,15894,,
,934,15894,0.001352748484350741,
,935,15899,,0.0012355777435004711
0.001470266724936664,935,15911,,
,935,15911,0.001312522916123271,
0.0015274467878043652,936,15928,,
,936,15928,0.0013074717717245221,
0.0014617546694353223,937,15945,,
,937,15945,0.0012973580742254853,
,938,15949,,0.001181239727884531
0.0015587672824040055,938,15962,,
,938,15962,0.0012824804289266467,
0.001518244156613946,939,15979,,
,939,15979,0.0013201350811868906,
0.0014841805677860975,940,15996,,
,940,15996,0.0013170386664569378,
,941,15999,,0.001297628739848733
0.0015190192498266697,941,16013,,
,941,16013,0.0012759898090735078,
0.0015306022251024842,942,16030,,
,942,16030,0.0012772079790011048,
0.0015845120651647449,943,16047,,
,943,16047,0.0012915519764646888,
,944,16049,,0.001208827830851078
0.001557002542540431,944,16064,,
,944,16064,0.001312054111622274,
0.0016161247622221708,945,16081,,
,945,16081,0.0013932769652456045,
0.0016812934773042798,946,16098,,
,946,16098,0.0013489556731656194,
,947,16099,,0.0014494420029222965
0.0016434667631983757,947,16115,,
,947,16115,0.0014402905944734812,
0.001568666542880237,948,16132,,
,948,16132,0.0015044317115098238,
,949,16149,,0.001220759004354477
0.001522839767858386,949,16149,,
,949,16149,0.001323241856880486,
0.001454214914701879,950,16166,,
,950,16166,0.0013063270598649979,
0.0014732175040990114,951,16183,,
,951,16183,0.0012618269538506866,
,952,16199,,0.0016646117437630892
0.0015588602982461452,952,16200,,
,952,16200,0.0013090461725369096,
0.0015120337484404445,953,16217,,
,953,16217,0.0012739741941913962,
0.002481575822457671,954,16234,,
,954,16234,0.0013966370606794953,
,955,16249,,0.001349245896562934
0.0017228169599547982,955,16251,,
,955,16251,0.001851799082942307,
0.0015285422559827566,956,16268,,
,956,16268,0.001462073065340519,
0.0015205690870061517,957,16285,,
,957,16285,0.0013294816017150879,
,958,16299,,0.001530547277070582
0.0017078678356483579,958,16302,,
,958,16302,0.0013844013446941972,
0.0021935750264674425,959,16319,,
,959,16319,0.0014635076513513923,
0.0015599303878843784,960,16336,,
,960,16336,0.0015031966613605618,
,961,16349,,0.0012074473779648542
0.0014597004046663642,961,16353,,
,961,16353,0.0013329547364264727,
0.0015296682249754667,962,16370,,
,962,16370,0.0013510897988453507,
0.0015707548009231687,963,16387,,
,963,16387,0.0013857644516974688,
,964,16399,,0.0012005659518763423
0.0017702981131151319,964,16404,,
,964,16404,0.0013156755594536662,
0.0015760143287479877,965,16421,,
,965,16421,0.00145612598862499,
0.0015400726115331054,966,16438,,
,966,16438,0.0013161961687728763,
,967,16449,,0.001213887706398964
0.0014683634508401155,967,16455,,
,967,16455,0.001269667292945087,
0.0014717152807861567,968,16472,,
,968,16472,0.0012762595433741808,
0.0014301836490631104,969,16489,,
,969,16489,0.001260013203136623,
,970,16499,,0.0012508999789133668
0.001473931479267776,970,16506,,
,970,16506,0.0012580322800204158,
0.0016587184509262443,971,16523,,
,971,16523,0.0012431287905201316,
0.0016610794700682163,972,16540,,
,972,16540,0.0015831637429073453,
,973,16549,,0.0013479450717568398
0.001484062522649765,973,16557,,
,973,16557,0.0013459668261930346,
0.0014981514541432261,974,16574,,
,974,16574,0.0012681286316365004,
0.0014580412534996867,975,16591,,
,975,16591,0.0012738960795104504,
,976,16599,,0.0012782956473529339
0.0014503657585009933,976,16608,,
,976,16608,0.0012341263936832547,
0.001488101202994585,977,16625,,
,977,16625,0.001280900207348168,
0.0014981036074459553,978,16642,,
,978,16642,0.0012866421602666378,
,979,16649,,0.0013482506619766355
0.0015062519814819098,979,16659,,
,979,16659,0.0012894440442323685,
0.0015365335857495666,980,16676,,
,980,16676,0.0013398743467405438,
0.0016186615685001016,981,16693,,
,981,16693,0.0014235124690458179,
,982,16699,,0.0011881017126142979
0.001541874255053699,982,16710,,
,982,16710,0.0013312322553247213,
0.0015042077284306288,983,16727,,
,983,16727,0.0013018352910876274,
0.0015863983426243067,984,16744,,
,984,16744,0.0013215794460847974,
,985,16749,,0.0012735769851133227
0.0015499067958444357,985,16761,,
,985,16761,0.0013714279048144817,
0.0015747721772640944,986,16778,,
,986,16778,0.001327566453255713,
0.0015096222050487995,987,16795,,
,987,16795,0.0013204211136326194,
,988,16799,,0.0013015540316700935
0.0014103463618084788,988,16812,,
,988,16812,0.0012635645689442754,
0.0015230863355100155,989,16829,,
,989,16829,0.0012459534918889403,
0.001565555459819734,990,16846,,
,990,16846,0.0013214823557063937,
,991,16849,,0.0013811809476464987
0.0015426208265125751,991,16863,,
,991,16863,0.0012941536260768771,
0.0017968493048101664,992,16880,,
,992,16880,0.0013068208936601877,
0.0014869696460664272,993,16897,,
,993,16897,0.001326627447269857,
,994,16899,,0.0014977736864238977
0.0014563655713573098,994,16914,,
,994,16914,0.001282930956222117,
0.0015352885238826275,995,16931,,
,995,16931,0.001214260351844132,
0.001429536147043109,996,16948,,
,996,16948,0.0012963246554136276,
,997,16949,,0.0012916882988065481
0.0015454489039257169,997,16965,,
,997,16965,0.0012623524526134133,
0.0015198662877082825,998,16982,,
,998,16982,0.0012976067373529077,
,999,16999,,0.001066776574589312
0.0014962867135182023,999,16999,,
,999,16999,0.0013078629272058606,
